[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-28 16:59:48] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-28 16:59:48] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-28 16:59:48] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-28 16:59:48] [class-ss-setup-task.php:33] Creating archive directory: C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187\
[2024-12-28 16:59:48] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/cont/
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-reviews.min.css?simply_static_page=927
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 7962 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-reviews.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec3745b3-fOlgoc.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-reviews.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:dda59978c13e962641ccd72ac6df1b0a3e736bcf===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search-form-rtl.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec37a657-kqlv3S.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search-form-rtl.min.css?simply_static_page=928
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search-form-rtl.min.css?simply_static_page=928
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 4827 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-search-form-rtl.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec37a657-kqlv3S.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-search-form-rtl.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:326d5fbac8f4743215c930fb1a7f268aea2e1228===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search-form.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec38209b-XvBvei.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search-form.min.css?simply_static_page=929
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search-form.min.css?simply_static_page=929
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 4827 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-search-form.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec38209b-XvBvei.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-search-form.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:326d5fbac8f4743215c930fb1a7f268aea2e1228===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search-rtl.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec38886b-8BiW6C.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search-rtl.min.css?simply_static_page=930
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search-rtl.min.css?simply_static_page=930
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 13447 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-search-rtl.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec38886b-8BiW6C.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-search-rtl.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:0f65428165e3a1920070e4cbd8467c623c50a144===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec395b50-hmkCMr.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search.min.css?simply_static_page=931
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-search.min.css?simply_static_page=931
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 13447 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-search.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec395b50-hmkCMr.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-search.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:0f65428165e3a1920070e4cbd8467c623c50a144===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 850 of 957 pages/files
[2024-12-28 17:00:51] [class-ss-archive-creation-job.php:212] We're not done with the fetch_urls task yet
[2024-12-28 17:00:51] [class-ss-archive-creation-job.php:172] Current task: fetch_urls
[2024-12-28 17:00:51] [class-ss-archive-creation-job.php:182] Performing task: fetch_urls
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:69] Total pages: 957; Pages remaining: 57
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons-rtl.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec3aa942-rAwXFj.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons-rtl.min.css?simply_static_page=932
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons-rtl.min.css?simply_static_page=932
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 32683 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-share-buttons-rtl.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec3aa942-rAwXFj.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons-rtl.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:30e020d5e69670e8d9b9c03ddffa102ecaff15ef===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec3ba03a-LM4qV0.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css?simply_static_page=933
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css?simply_static_page=933
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 32682 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec3ba03a-LM4qV0.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:417afef2faeb373f614436da2178e84b8566fbc1===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-sitemap-rtl.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec3c903d-Bn0NDZ.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-sitemap-rtl.min.css?simply_static_page=934
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-sitemap-rtl.min.css?simply_static_page=934
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 100 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-sitemap-rtl.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec3c903d-Bn0NDZ.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-sitemap-rtl.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:28132e31d483d506b0e7a445c109f9f95060e904===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-sitemap.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec3d37d6-ALpgkR.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-sitemap.min.css?simply_static_page=935
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-sitemap.min.css?simply_static_page=935
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 100 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-sitemap.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec3d37d6-ALpgkR.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-sitemap.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:28132e31d483d506b0e7a445c109f9f95060e904===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-slides-rtl.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec3de46f-Iauvp6.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-slides-rtl.min.css?simply_static_page=936
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-slides-rtl.min.css?simply_static_page=936
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 2386 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-slides-rtl.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec3de46f-Iauvp6.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-slides-rtl.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:7ed34ab871d7f507159cf88b2ac6f8dd3a1ea48e===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-slides.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec3e5012-mOmnMd.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-slides.min.css?simply_static_page=937
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-slides.min.css?simply_static_page=937
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 2386 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-slides.min.css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec3e5012-mOmnMd.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-slides.min.css
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:51] [class-ss-page.php:119] Checking Content Identical:81d40d0282689a70f11e2cdd805638e09ade291f===. Value: FALSE
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-social-rtl.min.css
[2024-12-28 17:00:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 957
[2024-12-28 17:00:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec3ebd34-BkrC1R.tmp
[2024-12-28 17:00:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-social-rtl.min.css?simply_static_page=938
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-social-rtl.min.css?simply_static_page=938
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:103] Filesize: 358 bytes
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-social-rtl.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec3ebd34-BkrC1R.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-social-rtl.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:ddb8b59d08de2a767d3049adb934805c66fb67aa===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-social.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec406303-dx7pug.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-social.min.css?simply_static_page=939
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-social.min.css?simply_static_page=939
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 358 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-social.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec406303-dx7pug.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-social.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:ddb8b59d08de2a767d3049adb934805c66fb67aa===. Value: FALSE
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents-rtl.min.css
[2024-12-28 17:00:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 957
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702ec40c2c4-jiNkWL.tmp
[2024-12-28 17:00:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents-rtl.min.css?simply_static_page=940
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents-rtl.min.css?simply_static_page=940
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:103] Filesize: 4144 bytes
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents-rtl.min.css
[2024-12-28 17:00:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702ec40c2c4-jiNkWL.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents-rtl.min.css
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:52] [class-ss-page.php:119] Checking Content Identical:7058d01418e0eb1168e88c330bfb83564dcd306c===. Value: FALSE
